Concurso,Data,Prêmio1,Prêmio2,Prêmio3,Prêmio4,Prêmio5
1346,11/08/1976,ímpar,par,par,par,par
1347,14/08/1976,ímpar,par,ímpar,ímpar,ímpar
1348,18/08/1976,ímpar,ímpar,ímpar,par,par
1349,21/08/1976,par,par,par,par,par
1350,25/08/1976,ímpar,ímpar,ímpar,ímpar,par
1351,28/08/1976,ímpar,ímpar,ímpar,par,par
1352,01/09/1976,par,par,ímpar,par,par
1353,04/09/1976,par,ímpar,ímpar,par,ímpar
1354,08/09/1976,ímpar,par,ímpar,par,par
1355,11/09/1976,ímpar,par,par,ímpar,par
1356,15/09/1976,ímpar,ímpar,par,ímpar,par
1357,18/09/1976,par,par,par,par,par
1358,22/09/1976,ímpar,ímpar,ímpar,ímpar,ímpar
1359,25/09/1976,ímpar,par,ímpar,ímpar,par
1360,29/09/1976,ímpar,ímpar,ímpar,par,par
1361,02/10/1976,par,ímpar,par,par,ímpar
1362,06/10/1976,ímpar,par,par,ímpar,par
1363,13/10/1976,ímpar,par,par,ímpar,par
1364,16/10/1976,par,ímpar,ímpar,ímpar,ímpar
1365,20/10/1976,ímpar,par,ímpar,ímpar,par
1366,23/10/1976,ímpar,par,ímpar,ímpar,ímpar
1367,27/10/1976,ímpar,ímpar,par,par,par
1368,30/10/1976,par,par,par,ímpar,ímpar
1369,03/11/1976,ímpar,ímpar,par,ímpar,ímpar
1370,10/11/1976,ímpar,ímpar,ímpar,ímpar,par
1371,13/11/1976,ímpar,par,par,par,par
1372,17/11/1976,par,par,ímpar,ímpar,par
1373,20/11/1976,ímpar,ímpar,ímpar,par,ímpar
1374,24/11/1976,par,ímpar,ímpar,par,par
1375,27/11/1976,ímpar,par,ímpar,par,par
1376,01/12/1976,par,ímpar,ímpar,par,ímpar
1377,04/12/1976,ímpar,ímpar,ímpar,ímpar,par
1378,08/12/1976,par,ímpar,ímpar,ímpar,par
1379,11/12/1976,par,par,par,ímpar,ímpar
1380,15/12/1976,par,ímpar,par,ímpar,par
1381,18/12/1976,ímpar,par,par,par,ímpar
1382,22/12/1976,par,ímpar,ímpar,ímpar,ímpar
1383,29/12/1976,par,par,ímpar,ímpar,ímpar
1384,05/01/1977,par,ímpar,ímpar,ímpar,ímpar
1385,08/01/1977,par,par,ímpar,ímpar,ímpar
1386,12/01/1977,par,ímpar,ímpar,ímpar,ímpar
1387,15/01/1977,par,ímpar,ímpar,par,ímpar
1388,19/01/1977,par,ímpar,par,ímpar,par
1389,26/01/1977,par,par,par,par,par
1390,29/01/1977,ímpar,par,par,ímpar,ímpar
1391,02/02/1977,ímpar,par,ímpar,par,par
1392,05/02/1977,par,par,par,par,ímpar
1393,09/02/1977,ímpar,ímpar,par,ímpar,ímpar
1394,12/02/1977,ímpar,ímpar,ímpar,par,par
1395,16/02/1977,ímpar,par,par,ímpar,par
1396,19/02/1977,ímpar,ímpar,ímpar,par,ímpar
1397,26/02/1977,ímpar,ímpar,ímpar,ímpar,ímpar
1398,02/03/1977,ímpar,ímpar,par,par,ímpar
1399,05/03/1977,par,ímpar,par,par,ímpar
1400,09/03/1977,ímpar,par,ímpar,ímpar,par
1401,12/03/1977,par,par,par,ímpar,par
1402,16/03/1977,par,par,ímpar,par,par
1403,19/03/1977,ímpar,par,par,ímpar,ímpar
1404,23/03/1977,par,par,ímpar,par,ímpar
1405,26/03/1977,par,par,par,par,par
1406,30/03/1977,par,ímpar,ímpar,ímpar,par
1407,02/04/1977,par,ímpar,ímpar,ímpar,par
1408,06/04/1977,ímpar,ímpar,par,par,ímpar
1409,13/04/1977,par,par,par,ímpar,ímpar
1410,16/04/1977,par,par,ímpar,par,par
1411,20/04/1977,ímpar,ímpar,par,ímpar,par
1412,23/04/1977,ímpar,par,par,ímpar,ímpar
1413,27/04/1977,par,par,ímpar,par,ímpar
1414,04/05/1977,ímpar,ímpar,par,par,ímpar
1415,07/05/1977,par,ímpar,par,ímpar,par
1416,11/05/1977,ímpar,par,ímpar,par,ímpar
1417,14/05/1977,par,par,par,par,par
1418,18/05/1977,par,ímpar,ímpar,par,ímpar
1419,21/05/1977,par,par,ímpar,ímpar,ímpar
1420,25/05/1977,par,par,ímpar,ímpar,par
1421,28/05/1977,ímpar,ímpar,ímpar,ímpar,ímpar
1422,01/06/1977,ímpar,ímpar,ímpar,ímpar,par
1423,04/06/1977,par,ímpar,ímpar,par,ímpar
1424,08/06/1977,ímpar,ímpar,ímpar,ímpar,ímpar
1425,11/06/1977,par,ímpar,ímpar,par,ímpar
1426,15/06/1977,par,ímpar,ímpar,ímpar,par
1427,18/06/1977,ímpar,ímpar,ímpar,par,ímpar
1428,22/06/1977,ímpar,ímpar,par,ímpar,ímpar
1429,25/06/1977,ímpar,ímpar,ímpar,ímpar,ímpar
1430,29/06/1977,ímpar,par,ímpar,par,par
1431,02/07/1977,par,par,par,ímpar,par
1432,06/07/1977,ímpar,par,par,ímpar,ímpar
1433,09/07/1977,ímpar,ímpar,ímpar,ímpar,ímpar
1434,13/07/1977,ímpar,ímpar,par,par,par
1435,16/07/1977,ímpar,par,ímpar,ímpar,par
1436,20/07/1977,par,par,ímpar,ímpar,par
1437,23/07/1977,par,par,ímpar,ímpar,ímpar
1438,27/07/1977,ímpar,par,ímpar,ímpar,ímpar
1439,30/07/1977,par,ímpar,ímpar,par,par
1440,03/08/1977,par,par,ímpar,par,ímpar
1441,10/08/1977,par,par,par,par,ímpar
1442,13/08/1977,par,ímpar,par,ímpar,par
1443,17/08/1977,ímpar,ímpar,ímpar,par,ímpar
1444,20/08/1977,par,par,ímpar,par,par
1445,24/08/1977,par,ímpar,ímpar,ímpar,ímpar
1446,27/08/1977,ímpar,ímpar,par,par,ímpar
1447,31/08/1977,ímpar,ímpar,ímpar,par,ímpar
1448,03/09/1977,par,par,par,par,ímpar
1449,10/09/1977,par,par,ímpar,ímpar,par
1450,14/09/1977,par,par,ímpar,par,par
1451,17/09/1977,par,ímpar,par,ímpar,par
1452,21/09/1977,ímpar,ímpar,ímpar,par,ímpar
1453,24/09/1977,ímpar,ímpar,ímpar,par,ímpar
1454,28/09/1977,par,par,par,ímpar,par
1455,01/10/1977,ímpar,par,ímpar,ímpar,par
1456,05/10/1977,ímpar,par,par,ímpar,par
1457,12/10/1977,ímpar,par,par,par,ímpar
1458,15/10/1977,par,ímpar,ímpar,ímpar,ímpar
1459,19/10/1977,ímpar,ímpar,par,par,par
1460,22/10/1977,par,ímpar,par,par,par
1461,26/10/1977,par,par,ímpar,ímpar,par
1462,29/10/1977,par,ímpar,ímpar,ímpar,ímpar
1463,09/11/1977,par,par,par,par,par
1464,12/11/1977,ímpar,par,par,ímpar,par
1465,16/11/1977,par,ímpar,par,ímpar,ímpar
1466,19/11/1977,par,par,ímpar,ímpar,par
1467,23/11/1977,par,ímpar,ímpar,par,ímpar
1468,26/11/1977,ímpar,par,par,par,ímpar
1469,30/11/1977,ímpar,ímpar,par,par,par
1470,03/12/1977,ímpar,par,ímpar,par,ímpar
1471,07/12/1977,par,ímpar,ímpar,par,ímpar
1472,10/12/1977,ímpar,ímpar,par,par,par
1473,14/12/1977,par,par,ímpar,ímpar,ímpar
1474,17/12/1977,ímpar,par,ímpar,ímpar,par
1475,21/12/1977,ímpar,ímpar,ímpar,ímpar,ímpar
1476,24/12/1977,ímpar,ímpar,ímpar,par,par
1477,31/12/1977,ímpar,ímpar,ímpar,ímpar,ímpar
1478,04/01/1978,par,par,ímpar,ímpar,ímpar
1479,07/01/1978,par,ímpar,par,ímpar,par
1480,11/01/1978,par,ímpar,par,ímpar,ímpar
1481,14/01/1978,ímpar,par,ímpar,par,ímpar
1482,18/01/1978,ímpar,ímpar,ímpar,ímpar,par
1483,21/01/1978,ímpar,par,par,ímpar,ímpar
1484,25/01/1978,par,ímpar,par,ímpar,ímpar
1485,01/02/1978,par,ímpar,ímpar,ímpar,par
1486,04/02/1978,par,par,par,ímpar,ímpar
1487,11/02/1978,ímpar,ímpar,par,ímpar,ímpar
1488,15/02/1978,par,par,ímpar,ímpar,par
1489,18/02/1978,ímpar,par,ímpar,par,ímpar
1490,22/02/1978,par,ímpar,par,ímpar,ímpar
1491,25/02/1978,par,par,ímpar,ímpar,par
1492,01/03/1978,ímpar,ímpar,par,ímpar,par
1493,04/03/1978,par,par,ímpar,par,ímpar
1494,08/03/1978,ímpar,ímpar,ímpar,ímpar,par
1495,11/03/1978,par,ímpar,ímpar,ímpar,par
1496,15/03/1978,par,ímpar,ímpar,par,par
1497,18/03/1978,par,par,ímpar,ímpar,ímpar
1498,22/03/1978,ímpar,par,ímpar,ímpar,ímpar
1499,29/03/1978,par,par,ímpar,par,ímpar
1500,01/04/1978,par,ímpar,ímpar,par,par
1501,05/04/1978,ímpar,ímpar,par,par,par
1502,08/04/1978,ímpar,ímpar,par,par,ímpar
1503,12/04/1978,ímpar,ímpar,par,ímpar,ímpar
1504,15/04/1978,ímpar,ímpar,par,par,ímpar
1505,19/04/1978,par,ímpar,ímpar,ímpar,ímpar
1506,26/04/1978,ímpar,par,par,par,par
1507,29/04/1978,ímpar,ímpar,par,ímpar,par
1508,03/05/1978,par,ímpar,ímpar,ímpar,ímpar
1509,10/05/1978,par,ímpar,par,par,par
1510,13/05/1978,ímpar,ímpar,par,par,par
1511,17/05/1978,ímpar,ímpar,par,par,par
1512,20/05/1978,ímpar,ímpar,ímpar,ímpar,par
1513,24/05/1978,par,par,par,ímpar,par
1514,27/05/1978,ímpar,ímpar,ímpar,ímpar,par
1515,31/05/1978,ímpar,par,par,par,par
1516,03/06/1978,par,ímpar,par,par,ímpar
1517,07/06/1978,par,par,ímpar,ímpar,par
1518,10/06/1978,par,par,par,par,par
1519,14/06/1978,par,ímpar,par,par,par
1520,17/06/1978,ímpar,ímpar,ímpar,par,par
1521,21/06/1978,ímpar,ímpar,par,ímpar,par
1522,24/06/1978,par,N/A,par,par,ímpar
1523,28/06/1978,par,par,par,ímpar,par
1524,01/07/1978,par,par,ímpar,par,par
1525,05/07/1978,ímpar,par,par,ímpar,ímpar
1526,08/07/1978,par,par,par,par,par
1527,12/07/1978,par,ímpar,par,par,ímpar
1528,15/07/1978,ímpar,ímpar,ímpar,par,ímpar
1529,19/07/1978,par,par,ímpar,ímpar,ímpar
1530,22/07/1978,par,ímpar,ímpar,par,ímpar
1531,26/07/1978,par,ímpar,ímpar,par,ímpar
1532,29/07/1978,par,ímpar,ímpar,par,par
1533,02/08/1978,ímpar,ímpar,ímpar,par,ímpar
1534,09/08/1978,par,ímpar,ímpar,ímpar,par
1535,12/08/1978,ímpar,ímpar,ímpar,par,par
1536,16/08/1978,ímpar,par,ímpar,ímpar,ímpar
1537,19/08/1978,ímpar,ímpar,ímpar,par,par
1538,23/08/1978,ímpar,ímpar,ímpar,ímpar,ímpar
1539,26/08/1978,par,par,ímpar,par,par
1540,30/08/1978,ímpar,par,ímpar,par,ímpar
1541,02/09/1978,par,par,ímpar,par,ímpar
1542,06/09/1978,par,par,ímpar,par,par
1543,09/09/1978,par,ímpar,ímpar,ímpar,par
1544,13/09/1978,par,ímpar,ímpar,par,ímpar
1545,16/09/1978,ímpar,ímpar,par,ímpar,ímpar
1546,20/09/1978,ímpar,ímpar,par,par,par
1547,23/09/1978,par,par,par,ímpar,ímpar
1548,27/09/1978,ímpar,par,par,par,ímpar
1549,30/09/1978,par,par,ímpar,par,ímpar
1550,04/10/1978,par,par,ímpar,ímpar,par
1551,11/10/1978,ímpar,ímpar,ímpar,ímpar,par
1552,14/10/1978,par,ímpar,ímpar,ímpar,ímpar
1553,18/10/1978,ímpar,par,ímpar,ímpar,par
1554,21/10/1978,par,par,ímpar,par,ímpar
1555,25/10/1978,par,par,par,par,par
1556,28/10/1978,par,ímpar,par,par,ímpar
1557,01/11/1978,ímpar,par,par,par,ímpar
1558,04/11/1978,ímpar,par,ímpar,par,par
1559,08/11/1978,ímpar,par,par,ímpar,par
1560,11/11/1978,ímpar,par,ímpar,ímpar,par
1561,22/11/1978,ímpar,par,par,ímpar,ímpar
1562,25/11/1978,ímpar,par,par,ímpar,ímpar
1563,29/11/1978,par,par,ímpar,ímpar,par
1564,02/12/1978,ímpar,par,par,ímpar,N/A
1565,06/12/1978,par,par,par,par,ímpar
1566,09/12/1978,par,par,par,par,par
1567,13/12/1978,par,par,par,ímpar,par
1568,16/12/1978,ímpar,par,par,ímpar,par
1569,20/12/1978,par,par,par,ímpar,par
1570,23/12/1978,ímpar,ímpar,par,par,par
1571,30/12/1978,par,ímpar,par,ímpar,ímpar
1572,03/01/1979,ímpar,ímpar,ímpar,ímpar,par
1573,06/01/1979,ímpar,par,par,ímpar,par
1574,10/01/1979,ímpar,par,ímpar,ímpar,ímpar
1575,13/01/1979,ímpar,ímpar,ímpar,ímpar,ímpar
1576,17/01/1979,par,par,ímpar,par,ímpar
1577,20/01/1979,par,ímpar,par,par,ímpar
1578,24/01/1979,par,ímpar,par,ímpar,par
1579,27/01/1979,ímpar,ímpar,par,par,ímpar
1580,31/01/1979,ímpar,par,ímpar,ímpar,par
1581,07/02/1979,ímpar,ímpar,ímpar,par,par
1582,10/02/1979,par,ímpar,ímpar,par,ímpar
1583,14/02/1979,par,ímpar,par,par,ímpar
1584,17/02/1979,ímpar,ímpar,par,ímpar,ímpar
1585,21/02/1979,ímpar,ímpar,ímpar,ímpar,par
1586,24/02/1979,par,par,ímpar,ímpar,par
1587,03/03/1979,ímpar,ímpar,par,ímpar,par
1588,07/03/1979,ímpar,ímpar,ímpar,par,ímpar
1589,10/03/1979,par,ímpar,ímpar,par,ímpar
1590,14/03/1979,ímpar,ímpar,ímpar,par,par
1591,17/03/1979,ímpar,par,ímpar,ímpar,par
1592,21/03/1979,ímpar,ímpar,ímpar,ímpar,ímpar
1593,24/03/1979,par,par,par,par,ímpar
1594,28/03/1979,par,ímpar,ímpar,ímpar,ímpar
1595,31/03/1979,ímpar,par,ímpar,ímpar,par
1596,04/04/1979,par,par,ímpar,par,par
1597,07/04/1979,ímpar,ímpar,par,ímpar,ímpar
1598,11/04/1979,par,ímpar,ímpar,ímpar,ímpar
1599,18/04/1979,ímpar,ímpar,par,par,par
1600,25/04/1979,ímpar,par,par,ímpar,ímpar
1601,28/04/1979,par,ímpar,par,ímpar,ímpar
1602,09/05/1979,par,ímpar,par,par,par
1603,12/05/1979,par,par,par,ímpar,par
1604,16/05/1979,ímpar,ímpar,par,ímpar,par
1605,19/05/1979,par,ímpar,par,ímpar,ímpar
1606,23/05/1979,ímpar,par,par,ímpar,par
1607,26/05/1979,ímpar,par,par,ímpar,par
1608,30/05/1979,ímpar,ímpar,ímpar,par,ímpar
1609,02/06/1979,ímpar,ímpar,par,par,ímpar
1610,06/06/1979,par,ímpar,ímpar,par,ímpar
1611,09/06/1979,par,par,ímpar,ímpar,par
1612,13/06/1979,par,ímpar,ímpar,par,par
1613,16/06/1979,ímpar,par,ímpar,par,ímpar
1614,20/06/1979,par,par,ímpar,ímpar,ímpar
1615,23/06/1979,par,par,par,par,ímpar
1616,27/06/1979,ímpar,ímpar,ímpar,par,par
1617,30/06/1979,ímpar,par,par,ímpar,ímpar
1618,04/07/1979,par,par,ímpar,par,par
1619,07/07/1979,ímpar,ímpar,ímpar,par,par
1620,11/07/1979,ímpar,par,par,ímpar,par
1621,14/07/1979,ímpar,par,ímpar,ímpar,ímpar
1622,18/07/1979,ímpar,ímpar,ímpar,par,par
1623,21/07/1979,par,par,par,par,par
1624,25/07/1979,par,par,ímpar,ímpar,par
1625,28/07/1979,par,ímpar,par,par,ímpar
1626,01/08/1979,par,par,par,ímpar,ímpar
1627,08/08/1979,ímpar,par,ímpar,par,ímpar
1628,11/08/1979,par,par,ímpar,par,par
1629,15/08/1979,par,ímpar,par,ímpar,ímpar
1630,18/08/1979,ímpar,ímpar,ímpar,ímpar,ímpar
1631,22/08/1979,ímpar,ímpar,ímpar,ímpar,par
1632,25/08/1979,par,par,ímpar,par,par
1633,29/08/1979,par,par,par,ímpar,ímpar
1634,01/09/1979,par,ímpar,par,ímpar,par
1635,05/09/1979,ímpar,par,par,par,par
1636,12/09/1979,ímpar,par,par,ímpar,par
1637,15/09/1979,ímpar,ímpar,par,par,par
1638,19/09/1979,par,ímpar,ímpar,ímpar,par
1639,22/09/1979,ímpar,ímpar,par,par,ímpar
1640,26/09/1979,ímpar,ímpar,par,par,ímpar
1641,29/09/1979,par,ímpar,ímpar,par,par
1642,03/10/1979,ímpar,ímpar,ímpar,par,par
1643,10/10/1979,par,par,par,ímpar,ímpar
1644,13/10/1979,par,ímpar,ímpar,ímpar,ímpar
1645,17/10/1979,par,par,par,par,ímpar
1646,20/10/1979,par,par,ímpar,ímpar,ímpar
1647,24/10/1979,par,ímpar,ímpar,par,ímpar
1648,27/10/1979,ímpar,ímpar,ímpar,par,par
1649,31/10/1979,ímpar,ímpar,ímpar,ímpar,ímpar
1650,07/11/1979,par,par,par,ímpar,par
1651,14/11/1979,ímpar,ímpar,ímpar,ímpar,par
1652,17/11/1979,ímpar,ímpar,par,par,ímpar
1653,21/11/1979,par,par,ímpar,par,par
1654,24/11/1979,ímpar,par,ímpar,ímpar,par
1655,28/11/1979,par,ímpar,ímpar,par,ímpar
1656,01/12/1979,par,ímpar,ímpar,ímpar,ímpar
1657,05/12/1979,ímpar,ímpar,par,ímpar,par
1658,08/12/1979,par,ímpar,ímpar,ímpar,ímpar
1659,12/12/1979,par,par,par,ímpar,par
1660,15/12/1979,par,par,ímpar,par,ímpar
1661,19/12/1979,ímpar,ímpar,par,par,par
1662,22/12/1979,ímpar,ímpar,par,ímpar,ímpar
1663,29/12/1979,par,ímpar,par,ímpar,par
1664,05/01/1980,par,par,par,par,par
1665,09/01/1980,ímpar,par,ímpar,par,ímpar
1666,16/01/1980,par,ímpar,ímpar,par,par
1667,19/01/1980,ímpar,par,par,ímpar,par
1668,27/01/1980,par,ímpar,ímpar,par,ímpar
1669,30/01/1980,ímpar,ímpar,par,par,ímpar
1670,02/02/1980,par,ímpar,par,ímpar,par
1671,06/02/1980,ímpar,par,par,par,ímpar
1672,09/02/1980,ímpar,par,par,par,par
1673,13/02/1980,ímpar,par,par,par,ímpar
1674,16/02/1980,par,par,ímpar,par,ímpar
1675,23/02/1980,ímpar,par,par,par,par
1676,27/02/1980,ímpar,par,par,par,ímpar
1677,01/03/1980,par,ímpar,par,par,par
1678,05/03/1980,ímpar,par,ímpar,ímpar,par
1679,08/03/1980,ímpar,ímpar,par,par,par
1680,12/03/1980,ímpar,par,ímpar,par,par
1681,15/03/1980,ímpar,ímpar,ímpar,ímpar,par
1682,19/03/1980,par,par,ímpar,ímpar,ímpar
1683,22/03/1980,par,ímpar,ímpar,par,par
1684,26/03/1980,par,ímpar,par,par,par
1685,29/03/1980,ímpar,par,ímpar,par,ímpar
1686,02/04/1980,ímpar,ímpar,ímpar,par,par
1687,09/04/1980,ímpar,ímpar,par,par,par
1688,12/04/1980,ímpar,par,ímpar,par,par
1689,16/04/1980,ímpar,ímpar,ímpar,ímpar,ímpar
1690,19/04/1980,par,par,par,ímpar,ímpar
1691,23/04/1980,par,ímpar,ímpar,par,ímpar
1692,26/04/1980,par,ímpar,par,ímpar,ímpar
1693,30/04/1980,ímpar,ímpar,ímpar,ímpar,par
1694,07/05/1980,par,ímpar,ímpar,ímpar,par
1695,10/05/1980,par,ímpar,par,ímpar,ímpar
1696,14/05/1980,ímpar,par,ímpar,par,ímpar
1697,21/05/1980,par,par,par,ímpar,par
1698,24/05/1980,ímpar,par,ímpar,ímpar,par
1699,28/05/1980,ímpar,par,ímpar,ímpar,ímpar
1700,31/05/1980,par,par,par,ímpar,par
1701,04/06/1980,ímpar,ímpar,ímpar,ímpar,par
1702,07/06/1980,par,par,ímpar,ímpar,ímpar
1703,11/06/1980,par,par,par,ímpar,ímpar
1704,14/06/1980,ímpar,ímpar,ímpar,par,ímpar
1705,18/06/1980,ímpar,ímpar,par,ímpar,ímpar
1706,21/06/1980,ímpar,ímpar,N/A,ímpar,par
1707,25/06/1980,par,par,ímpar,par,ímpar
1708,28/06/1980,par,par,ímpar,par,par
1709,02/07/1980,ímpar,par,par,ímpar,ímpar
1710,05/07/1980,par,ímpar,ímpar,ímpar,ímpar
1711,09/07/1980,ímpar,par,par,ímpar,ímpar
1712,12/07/1980,ímpar,par,ímpar,ímpar,par
1713,16/07/1980,ímpar,ímpar,par,par,ímpar
1714,19/07/1980,par,par,par,par,ímpar
1715,23/07/1980,par,ímpar,par,par,ímpar
1716,26/07/1980,par,par,par,par,par
1717,30/07/1980,par,par,ímpar,ímpar,par
1718,06/08/1980,ímpar,ímpar,par,ímpar,par
1719,09/08/1980,ímpar,par,par,par,ímpar
1720,13/08/1980,par,ímpar,ímpar,ímpar,ímpar
1721,16/08/1980,ímpar,ímpar,ímpar,ímpar,ímpar
1722,20/08/1980,ímpar,ímpar,ímpar,ímpar,ímpar
1723,23/08/1980,par,ímpar,ímpar,par,par
1724,27/08/1980,ímpar,par,par,par,ímpar
1725,30/08/1980,par,ímpar,par,par,par
1726,03/09/1980,ímpar,ímpar,par,ímpar,par
1727,06/09/1980,ímpar,par,ímpar,par,ímpar
1728,10/09/1980,par,par,par,ímpar,ímpar
1729,13/09/1980,ímpar,par,ímpar,par,ímpar
1730,17/09/1980,ímpar,ímpar,ímpar,ímpar,ímpar
1731,20/09/1980,par,ímpar,par,par,ímpar
1732,24/09/1980,par,par,ímpar,par,par
1733,27/09/1980,par,ímpar,ímpar,par,ímpar
1734,01/10/1980,ímpar,ímpar,par,par,ímpar
1735,04/10/1980,par,par,par,ímpar,par
1736,08/10/1980,ímpar,ímpar,par,ímpar,ímpar
1737,15/10/1980,ímpar,par,par,par,ímpar
1738,18/10/1980,ímpar,ímpar,ímpar,ímpar,ímpar
1739,22/10/1980,par,ímpar,ímpar,par,par
2482,22/10/1980,ímpar,ímpar,ímpar,ímpar,ímpar
1740,25/10/1980,ímpar,par,ímpar,par,ímpar
1741,29/10/1980,par,par,ímpar,ímpar,ímpar
1742,01/11/1980,par,ímpar,par,ímpar,par
1743,05/11/1980,par,ímpar,ímpar,ímpar,ímpar
1744,08/11/1980,par,par,ímpar,ímpar,ímpar
1745,12/11/1980,par,ímpar,ímpar,par,par
1746,19/11/1980,par,par,ímpar,par,par
1747,22/11/1980,par,ímpar,ímpar,par,ímpar
1748,26/11/1980,ímpar,ímpar,par,ímpar,ímpar
1749,29/11/1980,ímpar,ímpar,par,par,par
1750,03/12/1980,par,par,par,par,ímpar
1751,06/12/1980,ímpar,ímpar,ímpar,ímpar,par
1752,10/12/1980,par,ímpar,ímpar,ímpar,par
1753,13/12/1980,ímpar,par,par,par,ímpar
1754,17/12/1980,ímpar,ímpar,par,ímpar,par
1755,20/12/1980,ímpar,ímpar,ímpar,par,ímpar
1756,24/12/1980,ímpar,par,ímpar,par,ímpar
1757,31/12/1980,par,ímpar,par,ímpar,par
1758,07/01/1981,ímpar,par,ímpar,par,ímpar
1759,10/01/1981,par,ímpar,ímpar,ímpar,par
1760,14/01/1981,ímpar,par,ímpar,ímpar,ímpar
1761,17/01/1981,par,ímpar,ímpar,par,ímpar
1762,21/01/1981,ímpar,par,par,ímpar,par
1763,24/01/1981,par,ímpar,ímpar,ímpar,ímpar
1764,28/01/1981,par,ímpar,par,ímpar,ímpar
1765,31/01/1981,ímpar,par,par,par,par
1766,04/02/1981,par,ímpar,ímpar,ímpar,par
1767,07/02/1981,ímpar,par,ímpar,par,ímpar
1768,11/02/1981,par,ímpar,ímpar,par,ímpar
1769,14/02/1981,ímpar,par,par,par,ímpar
1770,18/02/1981,ímpar,ímpar,par,ímpar,par
1771,21/02/1981,ímpar,par,par,par,ímpar
1772,25/02/1981,par,ímpar,par,par,ímpar
1773,28/02/1981,ímpar,par,par,par,ímpar
1774,07/03/1981,ímpar,par,ímpar,par,ímpar
1775,11/03/1981,par,par,ímpar,par,ímpar
1776,14/03/1981,par,ímpar,par,par,par
1777,18/03/1981,ímpar,ímpar,ímpar,par,ímpar
1778,21/03/1981,ímpar,ímpar,ímpar,par,par
1779,25/03/1981,ímpar,par,ímpar,par,ímpar
1780,01/04/1981,ímpar,par,ímpar,par,par
1781,04/04/1981,ímpar,ímpar,par,ímpar,par
1782,08/04/1981,ímpar,ímpar,par,ímpar,ímpar
1783,11/04/1981,par,ímpar,par,ímpar,ímpar
1784,15/04/1981,ímpar,ímpar,ímpar,par,ímpar
1785,25/04/1981,par,ímpar,par,ímpar,ímpar
1786,29/04/1981,par,ímpar,par,par,ímpar
1787,06/05/1981,ímpar,par,par,par,par
1788,09/05/1981,par,par,ímpar,par,par
1789,13/05/1981,par,par,ímpar,par,ímpar
1790,20/05/1981,ímpar,ímpar,ímpar,par,ímpar
1791,23/05/1981,ímpar,ímpar,ímpar,par,par
1792,27/05/1981,par,par,par,ímpar,ímpar
1793,30/05/1981,par,ímpar,ímpar,ímpar,ímpar
1794,03/06/1981,ímpar,par,par,par,par
1795,06/06/1981,par,ímpar,par,ímpar,par
1796,10/06/1981,ímpar,ímpar,ímpar,ímpar,par
1797,13/06/1981,ímpar,ímpar,par,par,par
1806,15/06/1981,ímpar,ímpar,ímpar,par,par
1798,17/06/1981,ímpar,ímpar,ímpar,ímpar,ímpar
1807,18/06/1981,par,ímpar,par,par,ímpar
1799,20/06/1981,par,ímpar,par,ímpar,par
1808,22/06/1981,ímpar,ímpar,par,par,ímpar
1800,24/06/1981,ímpar,ímpar,ímpar,par,ímpar
1809,25/06/1981,par,par,par,par,ímpar
1801,27/06/1981,ímpar,par,par,ímpar,par
1810,29/06/1981,par,ímpar,ímpar,ímpar,ímpar
1802,01/07/1981,par,ímpar,par,par,ímpar
1803,04/07/1981,par,ímpar,ímpar,par,par
1804,08/07/1981,ímpar,ímpar,par,ímpar,par
1805,11/07/1981,par,ímpar,ímpar,ímpar,ímpar
1811,05/08/1981,ímpar,ímpar,ímpar,par,ímpar
1812,08/08/1981,par,ímpar,ímpar,par,par
1813,12/08/1981,par,ímpar,par,ímpar,ímpar
1814,15/08/1981,par,ímpar,par,ímpar,par
1815,19/08/1981,ímpar,par,ímpar,ímpar,ímpar
1816,22/08/1981,par,ímpar,par,par,ímpar
1817,26/08/1981,ímpar,par,ímpar,ímpar,par
1818,29/08/1981,par,par,ímpar,par,ímpar
1819,02/09/1981,ímpar,ímpar,par,ímpar,par
1820,05/09/1981,ímpar,par,par,ímpar,par
1821,09/09/1981,ímpar,par,ímpar,par,ímpar
1822,12/09/1981,par,ímpar,ímpar,ímpar,par
1823,16/09/1981,par,ímpar,ímpar,ímpar,par
1824,19/09/1981,par,ímpar,ímpar,par,par
1825,23/09/1981,ímpar,par,par,par,par
1826,26/09/1981,ímpar,par,ímpar,ímpar,par
1827,30/09/1981,par,par,par,ímpar,ímpar
1828,03/10/1981,par,par,ímpar,ímpar,ímpar
1829,07/10/1981,ímpar,par,par,par,ímpar
1830,14/10/1981,par,ímpar,par,par,ímpar
1831,17/10/1981,ímpar,par,par,par,par
1832,21/10/1981,par,ímpar,ímpar,par,par
1833,24/10/1981,ímpar,par,par,ímpar,par
1834,28/10/1981,ímpar,par,par,par,par
1835,31/10/1981,par,ímpar,par,par,par
1836,04/11/1981,ímpar,par,ímpar,par,ímpar
1837,07/11/1981,ímpar,par,ímpar,ímpar,ímpar
1838,11/11/1981,ímpar,par,ímpar,ímpar,par
1839,18/11/1981,par,par,ímpar,par,ímpar
1840,21/11/1981,ímpar,ímpar,ímpar,par,par
1841,25/11/1981,par,ímpar,par,ímpar,ímpar
1842,28/11/1981,ímpar,ímpar,ímpar,ímpar,par
1843,02/12/1981,ímpar,par,ímpar,ímpar,ímpar
1844,05/12/1981,par,ímpar,ímpar,ímpar,par
1845,09/12/1981,par,par,ímpar,par,ímpar
