Concurso,Data,Prêmio1,Prêmio2,Prêmio3,Prêmio4,Prêmio5
1580,31/01/1979,5310,3188,8728,8443,547
1581,07/02/1979,5968,5390,233,5607,3440
1582,10/02/1979,4545,7651,3160,8230,6192
1583,14/02/1979,5430,6728,6180,9329,3828
1584,17/02/1979,6911,6183,377,2818,6750
1585,21/02/1979,4018,8728,1250,3899,1029
1586,24/02/1979,6778,7169,6834,8759,5139
1587,03/03/1979,8603,7360,5680,3852,9437
1588,07/03/1979,1209,7891,1744,9987,7573
1589,10/03/1979,6187,4159,9360,7893,4400
1590,14/03/1979,4934,7090,4634,3906,5505
1591,17/03/1979,1075,7278,3733,7559,8177
1592,21/03/1979,6604,3066,7958,1743,4512
1593,24/03/1979,5222,1516,6196,2015,2028
1594,28/03/1979,7708,6189,3401,2049,9774
1595,31/03/1979,6236,1547,7309,5410,3063
1596,04/04/1979,3906,4608,6751,2078,4996
1597,07/04/1979,5165,9152,8285,3209,7058
1598,11/04/1979,8646,9875,268,9666,3542
1599,18/04/1979,2084,6474,5494,5654,9253
1600,25/04/1979,4351,6272,8653,5033,9760
1601,28/04/1979,8393,2751,3871,3236,8644
1602,09/05/1979,9785,1876,6962,5123,9446
1603,12/05/1979,5478,5337,5977,403,6586
1604,16/05/1979,1874,9500,6407,5510,9424
1605,19/05/1979,7222,8558,5747,9190,8649
1606,23/05/1979,4099,3614,4329,3990,980
1607,26/05/1979,7059,515,7424,4791,2286
1608,30/05/1979,3234,1735,8727,3896,1684
1609,02/06/1979,1927,7419,8685,4980,5104
1610,06/06/1979,1308,4089,3902,9447,7627
1611,09/06/1979,4838,4578,6157,8828,1716
1612,13/06/1979,724,5912,3460,8378,9131
1613,16/06/1979,4850,1572,1273,3696,7426
1614,20/06/1979,5495,4587,175,8082,981
1615,23/06/1979,2079,7316,5223,6477,7059
1616,27/06/1979,6552,6466,5818,8972,9546
1617,30/06/1979,7167,5761,3069,9450,4200
1618,04/07/1979,2261,6872,3125,1013,5529
1619,07/07/1979,5197,518,4151,7530,2324
1620,11/07/1979,3118,6413,129,7991,9154
1621,14/07/1979,4498,2922,7665,3704,9625
1622,18/07/1979,9751,9399,9098,2847,6140
1623,21/07/1979,1446,554,9886,2206,7472
1624,25/07/1979,2931,9321,9943,4065,6878
1625,28/07/1979,4239,5782,1393,6030,6866
1626,01/08/1979,2577,594,7116,5052,8998
1627,08/08/1979,6127,2886,3011,3262,7919
1628,11/08/1979,9346,5347,1442,2263,178
1629,15/08/1979,6677,81,6695,1352,1835
1630,18/08/1979,6935,1450,6766,8697,7919
1631,22/08/1979,1601,5717,4982,6934,5354
1632,25/08/1979,3063,5271,9497,7396,4308
1633,29/08/1979,8880,1856,8446,6698,9573
1634,01/09/1979,3722,5458,6607,7382,4048
1635,05/09/1979,1066,671,6340,5271,3831
1636,12/09/1979,6733,1947,1177,1025,4277
1637,15/09/1979,1243,6698,140,9755,7670
1638,19/09/1979,3538,6928,3481,1717,7456
1639,22/09/1979,867,9703,3124,3169,4744
1640,26/09/1979,3973,8527,5437,1661,7417
1641,29/09/1979,9948,1652,6101,996,1330
1642,03/10/1979,3476,1312,7760,5638,8270
1643,10/10/1979,7086,8278,5740,3090,4298
1644,13/10/1979,7040,7299,8360,642,8752
1645,17/10/1979,6596,4688,7164,572,3143
1646,20/10/1979,8071,6521,6834,289,9882
1647,24/10/1979,2347,592,4019,9929,1700
1648,27/10/1979,4834,8603,8833,3085,4779
1649,31/10/1979,3997,8773,5790,2451,7052
1650,07/11/1979,9207,7061,9669,6225,1564
1651,14/11/1979,6897,9475,5402,674,7456
1652,17/11/1979,9118,1434,5271,7094,3050
1653,21/11/1979,1270,1594,8626,3485,3556
1654,24/11/1979,2258,3169,9911,182,1129
1655,28/11/1979,2363,8673,5910,1856,5410
1656,01/12/1979,4663,9884,2366,8551,3620
1657,05/12/1979,9889,2192,8585,4918,1930
1658,08/12/1979,8964,2681,9726,2142,4800
1659,12/12/1979,6271,3855,2821,4712,5231
1660,15/12/1979,9679,379,9567,315,8443
1661,19/12/1979,7704,2775,7280,9869,5162
1662,22/12/1979,6949,3568,8508,2450,5410
1663,29/12/1979,8521,1189,5229,9211,1932
1664,05/01/1980,80,3994,4616,5206,1762
1665,09/01/1980,1749,9661,4011,5723,9290
1666,16/01/1980,840,326,3902,3670,8271
1667,19/01/1980,9991,6461,7031,251,6238
1668,27/01/1980,8062,5309,9517,9440,1557
1669,30/01/1980,9859,3091,9816,2493,1981
1670,02/02/1980,1572,8617,5831,9509,8945
1671,06/02/1980,9881,4154,4662,3762,7626
1672,09/02/1980,2666,4461,6993,1095,3369
1673,13/02/1980,7092,9656,105,54,2349
1674,16/02/1980,308,9262,698,9731,2357
1675,23/02/1980,4503,886,8130,7445,4916
1676,27/02/1980,120,346,7178,9530,4059
1677,01/03/1980,4729,3225,9863,2539,6661
1678,05/03/1980,5517,5914,5909,2784,1031
1679,08/03/1980,4360,1703,2548,6329,4048
1680,12/03/1980,898,1813,2726,231,362
1681,15/03/1980,7418,5918,2481,3189,4079
1682,19/03/1980,4032,6514,8676,198,6012
1683,22/03/1980,4287,1381,7068,3331,4156
1684,26/03/1980,2748,7243,2047,2707,88
1685,29/03/1980,6418,770,2849,4421,3644
1686,02/04/1980,449,984,7802,3032,8621
1687,09/04/1980,1058,6265,3053,7064,4079
1688,12/04/1980,9160,6177,6209,594,2515
1689,16/04/1980,525,2791,759,2010,9134
1690,19/04/1980,8596,1554,4054,7567,7618
1691,23/04/1980,8654,8525,1992,7048,1173
1692,26/04/1980,9161,3725,2632,7474,7036
1693,30/04/1980,3460,1001,467,1544,6587
1694,07/05/1980,5478,5420,4859,8003,1008
1695,10/05/1980,8663,2200,3687,4427,5390
1696,14/05/1980,9052,3987,3341,4394,3860
1697,21/05/1980,5378,9586,6054,2525,7163
1698,24/05/1980,274,2537,9157,3603,5471
1699,28/05/1980,8102,539,1658,3883,1000
1700,31/05/1980,6538,7230,9714,804,9824
1701,04/06/1980,8709,1451,9302,9068,2137
1702,07/06/1980,837,1245,3118,3320,4399
1703,11/06/1980,8293,4406,2854,2302,6681
1704,14/06/1980,9465,4517,3381,3285,5410
1705,18/06/1980,7935,4643,7513,7950,9468
1706,21/06/1980,9418,1649,1,7182,4640
1707,25/06/1980,2938,6472,6535,7869,1860
1708,28/06/1980,745,9462,336,9595,4324
1709,02/07/1980,2210,5570,2272,2433,92
1710,05/07/1980,5131,2965,4683,7476,8842
1711,09/07/1980,4965,9447,4793,6312,575
1712,12/07/1980,8291,6987,9767,4818,438
1713,16/07/1980,8418,2944,3788,129,7084
1714,19/07/1980,6986,6546,4578,254,7044
1715,23/07/1980,1187,8109,561,2072,2818
1716,26/07/1980,8079,5606,9331,1454,5472
1717,30/07/1980,4686,6978,9190,7274,6123
1718,06/08/1980,8909,9050,7708,4689,6285
1719,09/08/1980,4233,6045,4796,8537,119
1720,13/08/1980,294,4941,9973,4417,627
1721,16/08/1980,5110,6051,184,7750,6710
1722,20/08/1980,8559,3767,9326,1791,1991
1723,23/08/1980,448,1384,5991,3230,4524
1724,27/08/1980,210,5439,2515,4523,3798
1725,30/08/1980,1680,2481,1761,1321,9539
1726,03/09/1980,7991,3990,7887,6825,7729
1727,06/09/1980,7067,6579,7283,9156,2844
1728,10/09/1980,9237,3896,879,7017,1981
1729,13/09/1980,5551,531,9626,8685,1151
1730,17/09/1980,8210,9511,8917,5010,4609
1731,20/09/1980,447,7903,2914,916,2802
1732,24/09/1980,1055,3294,5068,5207,7280
1733,27/09/1980,605,6866,5600,5240,976
1734,01/10/1980,3484,1044,5716,6039,1860
1735,04/10/1980,9463,9170,7277,2200,9653
1736,08/10/1980,5526,6303,5316,5867,2644
1737,15/10/1980,7875,6823,439,8387,2628
1738,18/10/1980,2591,8803,9782,66,1658
1739,22/10/1980,9048,1743,9125,6945,8624
1740,25/10/1980,9873,7772,458,6063,9259
1741,29/10/1980,8861,7278,5868,5102,3025
1742,01/11/1980,9653,8010,7894,3792,6494
1743,05/11/1980,8686,8935,3843,299,3459
1744,08/11/1980,7432,8256,9911,6098,1799
1745,12/11/1980,2931,4073,2917,8131,195
1746,19/11/1980,3839,2538,3726,294,9605
1747,22/11/1980,5695,303,866,2585,8433
1748,26/11/1980,410,3859,7524,1373,5060
1749,29/11/1980,8799,5284,2414,2994,1338
1750,03/12/1980,8562,2724,2179,1830,3044
1751,06/12/1980,9865,9082,3912,5166,3670
1752,10/12/1980,4979,5473,2758,702,8462
1753,13/12/1980,2852,4007,6080,4987,134
1754,17/12/1980,9783,284,562,7103,3693
1755,20/12/1980,1459,9883,4652,639,8452
1756,24/12/1980,6320,3993,6391,3315,4158
1757,31/12/1980,148,2166,296,2099,4069
1758,07/01/1981,9998,3772,3497,3513,1717
1759,10/01/1981,1096,3341,2459,4651,4985
1760,14/01/1981,9858,6894,1509,3098,6460
1761,17/01/1981,6488,3797,9358,8021,2120
1762,21/01/1981,4249,2421,7156,7241,5637
1763,24/01/1981,8556,6501,6899,5568,9926
1764,28/01/1981,9631,5035,3446,6784,6999
1765,31/01/1981,1874,5806,1937,8556,2707
1766,04/02/1981,8921,4042,4166,9843,9948
1767,07/02/1981,6611,7078,2659,7621,9473
1768,11/02/1981,8938,9625,665,7463,6512
1769,14/02/1981,3819,2887,9730,2347,5074
1770,18/02/1981,9509,9457,4372,2602,9707
1771,21/02/1981,6710,1040,3605,2185,8051
1772,25/02/1981,6348,1099,837,8164,6110
1773,28/02/1981,7043,1338,5830,4805,1474
1774,07/03/1981,7903,9770,7450,4378,4084
1775,11/03/1981,4353,9563,712,9396,6074
1776,14/03/1981,3086,7711,7739,1585,8079
1777,18/03/1981,7610,7173,2252,7116,6209
1778,21/03/1981,7527,6818,3168,2039,2147
1779,25/03/1981,5425,6406,4219,4745,510
1780,01/04/1981,7584,8707,8611,1714,4513
1781,04/04/1981,5344,5311,1762,528,6830
1782,08/04/1981,5475,5165,6648,2373,2935
1783,11/04/1981,413,2341,1631,235,983
1784,15/04/1981,2252,481,3903,6193,4858
1785,25/04/1981,6685,9475,6040,9733,4317
1786,29/04/1981,3963,2360,1132,3721,9904
1787,06/05/1981,366,5945,8713,5693,9863
1788,09/05/1981,586,2446,7810,2753,7022
1789,13/05/1981,3970,5577,365,7307,3981
1790,20/05/1981,9227,5401,3404,446,2920
1791,23/05/1981,2565,3425,8803,9162,3908
1792,27/05/1981,862,7313,6270,2150,1881
1793,30/05/1981,6263,2892,7599,842,3398
1794,03/06/1981,3617,9805,1779,4032,5395
1795,06/06/1981,422,2567,8355,4573,5048
1796,10/06/1981,9225,3676,2497,344,446
1797,13/06/1981,1012,3598,2248,1546,6662
1798,17/06/1981,5389,2834,783,412,1674
1799,20/06/1981,3640,5284,6422,7112,606
1800,24/06/1981,7875,7490,3704,4107,1834
1801,27/06/1981,6141,978,5924,7001,1256
1802,01/07/1981,5995,543,4287,7215,2635
1803,04/07/1981,1332,7860,9319,6979,2677
1804,08/07/1981,8999,568,6330,6268,7738
1805,11/07/1981,6762,3159,7818,7382,7689
1806,15/06/1981,5489,2004,604,8345,5072
1807,18/06/1981,7822,2583,2116,337,9060
1808,22/06/1981,3567,258,9545,3831,1898
1809,25/06/1981,3613,9594,8393,221,3109
1810,29/06/1981,9770,6000,681,300,5752
1811,05/08/1981,3344,4217,2766,5864,8500
1812,08/08/1981,2762,6726,1682,6108,1377
1813,12/08/1981,679,4326,6230,4184,7133
1814,15/08/1981,5547,6374,3032,2620,2340
1815,19/08/1981,2590,6516,1481,5725,8852
1816,22/08/1981,5324,9210,3147,5213,4451
1817,26/08/1981,1517,2295,291,549,562
1818,29/08/1981,2805,153,6833,1007,8082
1819,02/09/1981,7957,3999,6462,809,5687
1820,05/09/1981,2941,5630,2513,9692,5040
1821,09/09/1981,3273,5671,1627,1537,9066
1822,12/09/1981,4893,3152,4109,9399,5614
1823,16/09/1981,8839,9234,543,6749,8514
1824,19/09/1981,4285,1717,7903,9248,9437
1825,23/09/1981,226,821,1894,4161,9271
1826,26/09/1981,6274,979,2150,403,1205
1827,30/09/1981,8222,5555,2315,4781,926
1828,03/10/1981,48,8521,317,3799,1373
1829,07/10/1981,1374,3522,2448,5514,8460
1830,14/10/1981,3545,7418,21,3507,9289
1831,17/10/1981,9490,4639,8256,6456,5829
1832,21/10/1981,9380,7235,6900,2363,2721
1833,24/10/1981,5935,3671,9208,173,2805
1834,28/10/1981,4928,3255,1746,7431,4672
1835,31/10/1981,1779,3734,1415,495,3923
1836,04/11/1981,3143,9753,9876,1932,9212
1837,07/11/1981,3951,3037,3097,9920,3566
1838,11/11/1981,8701,4378,2651,8265,8938
1839,18/11/1981,6588,6564,5112,3372,8917
1840,21/11/1981,9084,7550,3526,5516,7229
1841,25/11/1981,306,4858,9361,6790,2652
1842,28/11/1981,5473,1074,4397,1365,9795
1843,02/12/1981,5575,9770,2867,5583,3149
1844,05/12/1981,6038,2336,681,4801,6547
1845,09/12/1981,1521,3014,3019,9572,7784
1846,12/12/1981,5685,4278,6340,9479,6556
1847,16/12/1981,4395,2454,9118,5103,3840
1848,19/12/1981,8095,8237,1924,6906,6961
1849,23/12/1981,1820,69,5758,7473,1814
1850,30/12/1981,1111,1640,5977,4980,7450
1851,06/01/1982,9390,5392,3676,5164,6285
1852,09/01/1982,4435,3480,706,2500,7652
1853,13/01/1982,7200,8882,2848,219,5687
1854,16/01/1982,6453,3832,6692,4034,1361
1855,20/01/1982,5862,8814,6784,1117,6695
1856,23/01/1982,4901,1980,7329,3352,6452
1857,27/01/1982,2053,1490,5693,9969,1496
1858,30/01/1982,9872,2078,596,7507,3340
1859,03/02/1982,3319,8661,6873,3334,3136
1860,06/02/1982,9894,6011,7963,6232,7411
1861,10/02/1982,4674,6022,5300,6630,4445
1862,13/02/1982,5232,2804,4970,4503,5917
1863,17/02/1982,5559,967,4897,7614,1680
1864,20/02/1982,1547,5598,9123,2139,6220
1865,27/02/1982,7537,5398,9795,1435,5243
1866,03/03/1982,8529,7483,6570,2307,8792
1867,06/03/1982,7385,6298,6671,6644,1902
1868,10/03/1982,4993,9212,926,4416,2139
1869,13/03/1982,3446,7820,6039,9884,4075
1870,17/03/1982,1602,6999,2186,3485,5362
1871,24/03/1982,5646,359,9502,1569,1721
1872,27/03/1982,4838,8624,3675,3191,7779
1873,31/03/1982,913,9379,4998,7530,2391
1874,03/04/1982,5326,2319,2402,5645,6825
1875,07/04/1982,3983,6792,1588,7469,1048
1876,14/04/1982,2996,1527,2688,5219,6636
1877,17/04/1982,9922,4091,7012,8571,8052
1878,24/04/1982,854,1761,4425,7729,3200
1879,28/04/1982,3935,2559,4777,2597,7150
1880,05/05/1982,6466,3854,3059,581,4492
1881,08/05/1982,7314,1639,7601,3047,427
1882,12/05/1982,283,8475,8408,1447,8488
1883,19/05/1982,7913,6943,8953,8503,3776
1884,22/05/1982,8166,9838,9583,8163,5376
1885,26/05/1982,7479,3448,5024,581,9313
1886,29/05/1982,8,4155,3253,1923,9602
1887,02/06/1982,5568,3400,9294,8998,4593
1888,05/06/1982,7199,5051,1650,6277,2062
1889,09/06/1982,9426,9814,6734,3298,8255
1890,12/06/1982,2738,6037,9918,1607,4438
1891,16/06/1982,3018,5203,1763,9233,9363
1892,19/06/1982,7002,4774,1248,1646,4513
1893,23/06/1982,461,3578,2446,6023,6610
1894,26/06/1982,1046,1011,1995,9122,1676
1895,30/06/1982,4005,6490,4703,7117,2950
1896,03/07/1982,717,5936,1791,7724,8304
1897,07/07/1982,6504,9973,8913,376,740
1898,10/07/1982,1908,3901,4383,6170,3779
1899,14/07/1982,4525,6722,6496,895,555
1900,17/07/1982,7929,3015,4903,1281,204
1901,21/07/1982,1012,6280,3074,234,9773
1902,24/07/1982,6653,3828,8298,4028,2250
1903,28/07/1982,2069,9434,4196,6807,4934
1904,04/08/1982,2843,6260,6764,5413,2877
1905,07/08/1982,6980,7810,8362,8702,9797
1906,11/08/1982,1447,3220,8326,9703,1023
1907,14/08/1982,415,190,2812,5729,353
1908,18/08/1982,6131,4487,2638,6322,7483
1909,21/08/1982,8465,8755,9564,9661,3211
1910,25/08/1982,1889,5466,7566,5348,8008
1911,28/08/1982,7329,7734,6467,4353,39
1912,01/09/1982,2852,165,5371,7437,8816
1913,04/09/1982,3440,778,7928,6025,4746
1914,11/09/1982,649,7701,5160,4443,3221
1915,15/09/1982,7251,5010,5903,6728,2251
1916,18/09/1982,6334,5514,4737,4029,1793
1917,22/09/1982,1877,1757,3921,3365,3157
1918,25/09/1982,5580,5388,7368,4148,8280
1919,29/09/1982,5066,8524,2978,8175,5388
1920,06/10/1982,2700,9693,2720,5479,8314
1921,09/10/1982,5395,4223,2410,7804,3593
1922,13/10/1982,725,3887,2318,6025,2777
1923,16/10/1982,8429,581,6057,3458,3621
1924,20/10/1982,5049,2762,8626,8266,5663
1925,23/10/1982,9025,4331,8111,1926,1846
1926,27/10/1982,8461,1071,7542,8999,5241
1927,30/10/1982,2187,2501,6559,5333,8447
1928,10/11/1982,8041,6959,2396,6193,4
1929,13/11/1982,539,8233,6504,1289,3295
1930,17/11/1982,1647,7887,5624,6909,5128
1931,20/11/1982,6361,7121,5717,6947,9788
1932,24/11/1982,6826,5731,8413,4717,353
1933,27/11/1982,8296,5315,3946,3994,2674
1934,01/12/1982,1573,1064,1622,5596,9177
1935,04/12/1982,3307,7721,8631,4534,6106
1936,08/12/1982,8740,1045,8979,8166,2520
1937,11/12/1982,8008,9062,773,4449,8371
1938,15/12/1982,6621,8668,3909,5527,9690
1939,18/12/1982,8502,3150,486,2692,4268
1940,22/12/1982,4669,6023,9111,4041,2168
1941,29/12/1982,8777,7029,8877,8861,9063
1942,05/01/1983,7973,8649,2419,5016,566
1943,08/01/1983,4081,5359,6567,6114,141
1944,12/01/1983,8720,5089,6741,8030,2573
1945,15/01/1983,3716,1376,2919,5668,9167
1946,19/01/1983,8729,1447,4036,1104,9681
1947,22/01/1983,4746,3899,8839,4580,3318
1948,26/01/1983,7451,2060,745,6184,3981
1949,29/01/1983,4030,1992,909,6729,3506
1950,02/02/1983,2738,1971,8741,6913,4169
1951,05/02/1983,946,1563,6017,8606,6791
1952,09/02/1983,7241,271,3283,655,647
1953,12/02/1983,6913,8946,6908,5301,8491
1954,19/02/1983,9863,9734,5026,9031,1076
1955,23/02/1983,2612,8914,9037,6526,1013
1956,26/02/1983,9383,1751,2519,1783,654
1957,02/03/1983,9800,9517,8365,6471,8764
1958,05/03/1983,3466,7074,4853,4973,560
1959,09/03/1983,4209,503,9321,6599,8310
1960,16/03/1983,2161,1846,3548,5960,2981
1961,19/03/1983,9036,9550,6397,1640,4802
1962,23/03/1983,5986,2564,1348,8919,8298
1963,26/03/1983,6289,4797,4961,2159,6644
1964,30/03/1983,2633,8087,9375,8236,8586
1965,01/04/1983,0,0,0,0,0
1966,06/04/1983,3608,6381,5498,4198,6390
1967,09/04/1983,7917,1251,9399,6110,8
1968,13/04/1983,7227,2073,929,4681,6947
1969,16/04/1983,7725,2339,830,8283,3216
1970,20/04/1983,330,1654,1097,31,2068
1971,23/04/1983,2862,9718,424,6401,1812
1972,27/04/1983,5792,1751,2075,6495,8904
1973,04/05/1983,5055,915,1154,2234,9092
1974,07/05/1983,9746,5546,9427,7232,830
1975,11/05/1983,1611,576,573,8937,968
1976,14/05/1983,1775,1423,542,7684,7285
1977,18/05/1983,4979,6228,1027,6869,1436
1978,21/05/1983,3110,1945,8448,700,9915
1979,25/05/1983,6692,8555,8207,8866,6190
1980,28/05/1983,7674,7274,3257,2164,928
1981,01/06/1983,8437,3191,5348,8521,6161
1982,04/06/1983,2330,1753,2585,1379,7119
1983,08/06/1983,1329,7168,5848,3803,2510
1984,11/06/1983,2885,7718,6845,9482,7667
1985,15/06/1983,8262,1250,8829,2124,9681
1986,18/06/1983,4002,2657,9002,7662,9530
1987,22/06/1983,6060,476,8895,1223,8949
1988,25/06/1983,5627,324,8134,8786,5815
1989,29/06/1983,9890,6048,6022,3417,4713
1990,02/07/1983,9092,9010,352,5037,6740
1991,06/07/1983,3362,1216,4350,9856,8153
1992,09/07/1983,5979,1137,4461,3241,9290
1993,13/07/1983,7560,9465,873,9881,351
1994,16/07/1983,627,7175,3017,9575,1580
1995,20/07/1983,4090,7466,4684,9369,4545
1996,23/07/1983,7838,8495,8810,3090,6115
1997,27/07/1983,3182,7011,3831,2017,7695
1998,30/07/1983,9573,9635,5548,2105,4918
1999,03/08/1983,9356,5269,5648,6167,6127
2000,10/08/1983,9003,4925,5978,3544,5010
2001,13/08/1983,4607,666,6537,3726,6785
2002,17/08/1983,104,4401,8629,3960,5700
2003,20/08/1983,6851,9483,190,4674,7076
2004,24/08/1983,5820,7993,6960,3350,1919
2005,27/08/1983,3352,1984,2738,1703,2420
2006,31/08/1983,5779,1834,5091,6101,4081
2007,03/09/1983,4069,3569,1535,1873,8856
2008,10/09/1983,8168,4492,1231,5710,2154
2009,14/09/1983,1309,4720,6377,9917,3676
2010,17/09/1983,7622,5909,7970,6754,608
2011,21/09/1983,4476,391,3972,7454,8151
2012,24/09/1983,1750,8500,2313,4824,5433
2013,28/09/1983,6774,2028,8257,182,4309
2014,01/10/1983,5640,6219,4604,9793,4055
2015,05/10/1983,9190,2093,3833,7093,7454
2016,08/10/1983,3925,9676,3775,8075,3537
2017,19/10/1983,4812,6438,9208,8541,9687
2018,22/10/1983,8646,4587,1414,1091,7509
2019,26/10/1983,3828,2438,9613,4015,2428
2020,29/10/1983,887,8787,4901,2711,8552
2021,09/11/1983,4260,5177,3044,3995,8203
2022,12/11/1983,4161,6218,3472,9896,3827
2023,19/11/1983,746,907,8288,8525,3034
2024,23/11/1983,539,2201,5925,3779,1573
2025,26/11/1983,7980,6410,4323,6679,5430
2026,30/11/1983,3069,1306,8131,7895,6007
2027,03/12/1983,2461,9582,2539,7609,5869
2028,07/12/1983,2075,2378,377,8753,7686
2029,10/12/1983,153,6351,6534,4973,8851
2030,14/12/1983,5919,9893,749,705,7245
2031,17/12/1983,3854,9231,9325,9848,5770
2032,21/12/1983,4130,7149,877,2230,60
2033,24/12/1983,613,5102,1216,9133,9843
2034,31/12/1983,1863,2258,4916,4453,9498
2035,04/01/1984,3988,9807,4851,3612,431
2036,07/01/1984,3705,5147,8250,9476,3157
2037,11/01/1984,6959,4008,7462,705,2083
2038,14/01/1984,3519,4464,9765,1437,4633
2039,18/01/1984,7964,2904,3318,9589,3047
2040,21/01/1984,4603,1007,7341,3150,1378
2041,25/01/1984,1195,4300,9709,310,2122
2042,28/01/1984,9016,1844,5350,9361,3189
2043,01/02/1984,4686,7311,3727,507,525
2044,04/02/1984,2670,5578,5023,4089,8847
2045,08/02/1984,1878,9950,4140,8309,5107
2046,11/02/1984,3863,8098,5872,1190,3035
2047,15/02/1984,9074,4509,9044,5989,1365
2048,18/02/1984,6444,3619,3268,5994,9474
2049,22/02/1984,961,6109,4742,9531,8363
2050,25/02/1984,5702,9963,8511,873,5339
2051,29/02/1984,5656,9474,8381,6679,5792
2052,03/03/1984,8679,7491,1244,8484,9775
2053,10/03/1984,4902,3176,596,3271,5355
2054,14/03/1984,3456,6751,8310,9132,4166
2055,17/03/1984,5975,5718,7632,1107,6955
2056,21/03/1984,9152,2237,8862,4449,5222
2057,28/03/1984,5286,8970,2812,1058,8938
2058,31/03/1984,7902,6918,5281,426,5141
2059,04/04/1984,1612,5936,9785,9862,3871
2060,07/04/1984,2619,4663,6398,1243,8313
2061,11/04/1984,6931,7484,6440,1964,5802
2062,14/04/1984,1239,2753,4354,6453,1945
2063,18/04/1984,2382,7670,3354,2743,6014
2064,25/04/1984,9709,8950,226,5260,6316
2065,28/04/1984,7974,9511,8234,8800,4171
2066,09/05/1984,6350,8752,8348,3377,7207
2067,12/05/1984,2309,2462,8577,8421,8604
2068,16/05/1984,8363,4876,2349,3205,2640
2069,19/05/1984,5553,6374,1768,6257,803
2070,23/05/1984,8506,9582,4139,9919,3470
2071,26/05/1984,771,1329,8507,4489,6111
2072,30/05/1984,5691,9579,7096,4199,512
2073,02/06/1984,1011,4088,1974,4009,6976
2074,06/06/1984,8137,5635,9042,2357,5440
2075,09/06/1984,6775,6992,7353,4486,7010
2076,13/06/1984,1127,8139,9095,5748,4808
2077,16/06/1984,3564,2605,683,1415,905
2078,20/06/1984,2566,1788,1188,2853,2365
2079,27/06/1984,7579,125,1392,7150,7706
2080,30/06/1984,4732,4285,2847,5396,4682
2081,04/07/1984,3377,6834,8654,5037,418
2082,07/07/1984,3228,4967,6139,8198,7108
2083,11/07/1984,2051,3842,3820,7207,3029
2084,14/07/1984,5207,5,8872,3253,3571
2085,18/07/1984,8681,6392,8768,7721,4514
2086,21/07/1984,6030,3999,9313,4173,8000
2087,25/07/1984,4021,7274,4118,2523,5532
2088,28/07/1984,9573,437,3145,6901,8474
2089,01/08/1984,6885,4895,948,4542,9257
2090,08/08/1984,560,3427,2752,5310,6727
2091,11/08/1984,9828,1296,6973,1902,1328
2092,15/08/1984,2677,9290,4858,2780,6866
2093,18/08/1984,8881,5842,6380,6358,3270
2094,22/08/1984,1778,2512,2702,7342,9267
2095,25/08/1984,1991,4552,5481,2261,3959
2096,29/08/1984,5232,3420,1506,4830,9963
2097,01/09/1984,3078,3904,7458,8048,246
2098,05/09/1984,9071,5772,8137,6204,1787
2099,12/09/1984,769,7,6835,6818,1394
2100,15/09/1984,4045,3704,1759,7,799
2101,19/09/1984,5945,116,3886,4824,5431
2102,22/09/1984,5909,5284,663,8982,2732
2103,26/09/1984,5211,550,6124,5353,5675
2104,29/09/1984,7084,4062,5848,3941,6892
2105,03/10/1984,1490,2955,2178,3145,1243
2106,10/10/1984,3345,2834,6818,2689,3562
2107,17/10/1984,7824,9233,318,1666,731
2108,20/10/1984,9020,6294,1780,8981,8008
2109,24/10/1984,6711,4722,4577,8078,8418
2110,27/10/1984,7090,605,4900,2365,7026
2111,31/10/1984,7141,4658,5628,6277,7387
2112,07/11/1984,9987,3222,3277,1140,6114
2113,14/11/1984,3140,4266,5221,9205,9740
2114,21/11/1984,1263,5887,2999,8807,8330
2115,24/11/1984,8149,6099,6002,3469,9753
2116,28/11/1984,4147,983,5736,903,2933
2117,01/12/1984,8020,835,3924,3315,6496
2118,05/12/1984,4991,8517,6353,35,5475
2119,08/12/1984,1871,8997,1504,47,9932
2120,12/12/1984,7858,4188,1482,3510,6656
2121,15/12/1984,1539,2891,6811,7275,4594
2122,19/12/1984,5985,8297,4283,670,2865
2123,19/12/1984,1861,7829,1967,3248,2782
2124,29/12/1984,2284,9539,3337,1282,3359
2125,05/01/1985,1447,5722,7655,2752,2216
2126,09/01/1985,7816,394,8866,6817,9345
2127,12/01/1985,998,7778,1424,4823,8091
2128,16/01/1985,3719,9945,7274,6719,5537
2129,19/01/1985,4900,3454,5241,686,7830
2130,23/01/1985,1195,8577,3075,3919,8896
2131,26/01/1985,3863,7391,1909,3090,7223
2132,30/01/1985,4886,5047,6250,9344,6053
2133,02/02/1985,8230,4000,62,1640,8611
2134,06/02/1985,2595,7373,8990,6775,9970
2135,09/02/1985,5927,2418,1069,5734,4620
2136,13/02/1985,2617,7080,7280,5956,3369
2137,16/02/1985,4670,3463,7989,247,253
2138,23/02/1985,7375,8145,7914,4808,6464
2139,27/02/1985,4602,7469,6047,4858,6817
2140,02/03/1985,1836,859,862,5656,6622
2141,06/03/1985,2013,4585,4511,3883,2806
2142,09/03/1985,228,8615,6981,327,7027
2143,13/03/1985,8661,5801,5020,3756,470
2144,16/03/1985,9059,2535,7836,5457,4530
2145,20/03/1985,1050,1117,3153,1341,4394
2146,23/03/1985,839,1524,2223,9404,5136
2147,27/03/1985,8977,4414,8569,3210,8108
2148,30/03/1985,796,3409,4296,8614,4112
